Time            N-Disp    E-Disp    U-Disp
 2006.221300      0.048     -0.996      4.411
 2006.224000      0.048     -0.997      4.417
 2006.226800      0.047     -0.998      4.420
 2006.229500      0.047     -0.999      4.425
 2006.232200      0.047     -1.000      4.430
 2006.235000      0.047     -1.000      4.433
 2006.237700      0.047     -1.001      4.437
 2006.240400      0.047     -1.001      4.439
 2006.243200      0.047     -1.002      4.441
 2006.245900      0.047     -1.002      4.445
 2006.248600      0.048     -1.002      4.445
 2006.251400      0.048     -1.002      4.446
 2006.254100      0.048     -1.002      4.446
 2006.256800      0.047     -1.002      4.446
 2006.259600      0.048     -1.002      4.445
 2006.262300      0.048     -1.002      4.446
 2006.265000      0.049     -1.002      4.447
 2006.267800      0.049     -1.002      4.448
 2006.270500      0.049     -1.003      4.450
 2006.273200      0.049     -1.003      4.451
 2006.276000      0.049     -1.003      4.452
 2006.278700      0.049     -1.003      4.453
 2006.281400      0.049     -1.004      4.455
 2006.284200      0.049     -1.004      4.455
 2006.286900      0.049     -1.004      4.455
 2006.289600      0.049     -1.003      4.455
 2006.292300      0.049     -1.004      4.456
 2006.295100      0.049     -1.004      4.458
 2006.297800      0.050     -1.005      4.460
 2006.300500      0.050     -1.005      4.461
 2006.303300      0.050     -1.005      4.462
 2006.306000      0.050     -1.005      4.464
 2006.308700      0.049     -1.005      4.465
 2006.311500      0.050     -1.006      4.465
 2006.314200      0.051     -1.007      4.470
 2006.316900      0.051     -1.007      4.472
 2006.319700      0.051     -1.007      4.473
 2006.322400      0.051     -1.008      4.475
 2006.325100      0.051     -1.008      4.476
 2006.327900      0.051     -1.008      4.477
 2006.330600      0.051     -1.009      4.479
 2006.333300      0.051     -1.009      4.480
 2006.336100      0.051     -1.009      4.481
 2006.338800      0.052     -1.009      4.481
 2006.341500      0.052     -1.010      4.483
 2006.344300      0.052     -1.011      4.487
 2006.347000      0.051     -1.012      4.490
 2006.349700      0.051     -1.013      4.494
 2006.352500      0.051     -1.015      4.501
 2006.355200      0.051     -1.016      4.504
 2006.357900      0.051     -1.016      4.507
 2006.360700      0.050     -1.018      4.513
 2006.363400      0.051     -1.020      4.525
 2006.366100      0.051     -1.021      4.534
 2006.368900      0.050     -1.022      4.537
 2006.371600      0.050     -1.023      4.540
 2006.374300      0.050     -1.023      4.544
 2006.377000      0.050     -1.024      4.547
 2006.379800      0.050     -1.025      4.553
 2006.382500      0.051     -1.026      4.560
 2006.385200      0.051     -1.028      4.568
 2006.388000      0.051     -1.030      4.575
 2006.390700      0.050     -1.031      4.578
 2006.393400      0.050     -1.032      4.583
 2006.396200      0.050     -1.033      4.588
 2006.398900      0.050     -1.035      4.595
 2006.401600      0.051     -1.037      4.606
 2006.404400      0.051     -1.039      4.612
 2006.407100      0.051     -1.041      4.622
 2006.409800      0.052     -1.042      4.630
 2006.412600      0.052     -1.044      4.637
 2006.415300      0.052     -1.045      4.644
 2006.418000      0.052     -1.047      4.648
 2006.420800      0.052     -1.048      4.652
 2006.423500      0.051     -1.049      4.656
 2006.426200      0.051     -1.050      4.661
 2006.429000      0.051     -1.051      4.663
 2006.431700      0.051     -1.052      4.669
 2006.434400      0.051     -1.054      4.677
 2006.437200      0.051     -1.056      4.688
 2006.439900      0.051     -1.057      4.692
 2006.442600      0.051     -1.059      4.696
 2006.445400      0.051     -1.060      4.701
 2006.448100      0.050     -1.062      4.708
 2006.450800      0.050     -1.064      4.716
 2006.453600      0.050     -1.066      4.722
 2006.456300      0.050     -1.067      4.727
 2006.459000      0.051     -1.069      4.734
 2006.461700      0.051     -1.070      4.744
 2006.464500      0.051     -1.072      4.747
 2006.467200      0.050     -1.072      4.747
 2006.469900      0.050     -1.073      4.750
 2006.472700      0.050     -1.075      4.756
 2006.475400      0.050     -1.077      4.763
 2006.478100      0.050     -1.078      4.767
 2006.480900      0.050     -1.079      4.771
 2006.483600      0.049     -1.080      4.776
 2006.486300      0.049     -1.081      4.779
 2006.489100      0.049     -1.083      4.785
 2006.491800      0.048     -1.084      4.789
 2006.494500      0.048     -1.086      4.796
 2006.497300      0.048     -1.087      4.803
 2006.500000      0.048     -1.089      4.811
 2006.502700      0.048     -1.090      4.815
 2006.505500      0.048     -1.091      4.817
 2006.508200      0.047     -1.093      4.823
 2006.510900      0.047     -1.094      4.826
 2006.513700      0.047     -1.095      4.830
 2006.516400      0.046     -1.096      4.834
 2006.519100      0.046     -1.098      4.839
 2006.521900      0.046     -1.100      4.847
 2006.524600      0.045     -1.101      4.851
 2006.527300      0.045     -1.102      4.854
 2006.530100      0.045     -1.103      4.858
 2006.532800      0.044     -1.106      4.870
 2006.535500      0.042     -1.108      4.879
 2006.538300      0.041     -1.110      4.882
 2006.541000      0.040     -1.110      4.875
 2006.543700      0.039     -1.111      4.878
 2006.546400      0.038     -1.112      4.876
 2006.549200      0.038     -1.112      4.877
 2006.551900      0.037     -1.113      4.879
 2006.554600      0.037     -1.114      4.881
 2006.557400      0.037     -1.115      4.886
 2006.560100      0.036     -1.117      4.890
 2006.562800      0.036     -1.118      4.891
 2006.565600      0.035     -1.119      4.896
 2006.568300      0.034     -1.120      4.899
 2006.571000      0.034     -1.121      4.905
 2006.573800      0.034     -1.123      4.911
 2006.576500      0.034     -1.124      4.915
 2006.579200      0.034     -1.126      4.922
 2006.582000      0.034     -1.127      4.924
 2006.584700      0.034     -1.127      4.926
 2006.587400      0.034     -1.129      4.931
 2006.590200      0.034     -1.130      4.938
 2006.592900      0.034     -1.131      4.941
 2006.595600      0.033     -1.132      4.943
 2006.598400      0.033     -1.133      4.946
 2006.601100      0.033     -1.134      4.950
 2006.603800      0.032     -1.135      4.953
 2006.606600      0.032     -1.136      4.956
 2006.609300      0.029     -1.137      4.960
 2006.612000      0.029     -1.136      4.952
 2006.614800      0.028     -1.135      4.948
 2006.617500      0.027     -1.135      4.943
 2006.620200      0.028     -1.136      4.944
 2006.623000      0.027     -1.137      4.947
 2006.625700      0.026     -1.136      4.945
 2006.628400      0.026     -1.136      4.945
 2006.631100      0.027     -1.137      4.946
 2006.633900      0.027     -1.138      4.948
 2006.636600      0.027     -1.138      4.950
 2006.639300      0.027     -1.139      4.952
 2006.642100      0.027     -1.139      4.953
 2006.644800      0.027     -1.140      4.959
 2006.647500      0.027     -1.140      4.960
 2006.650300      0.027     -1.142      4.967
 2006.653000      0.026     -1.143      4.975
 2006.655700      0.025     -1.144      4.981
 2006.658500      0.025     -1.145      4.982
 2006.661200      0.025     -1.145      4.984
 2006.663900      0.025     -1.145      4.989
 2006.666700      0.024     -1.146      4.991
 2006.669400      0.024     -1.146      4.995
 2006.672100      0.024     -1.147      4.997
 2006.674900      0.024     -1.147      4.998
 2006.677600      0.025     -1.147      5.000
 2006.680300      0.025     -1.147      5.001
 2006.683100      0.024     -1.148      5.005
 2006.685800      0.024     -1.148      5.006
 2006.688500      0.024     -1.148      5.008
 2006.691300      0.024     -1.148      5.011
 2006.694000      0.024     -1.148      5.013
 2006.696700      0.024     -1.149      5.014
 2006.699500      0.024     -1.149      5.015
 2006.702200      0.024     -1.149      5.017
 2006.704900      0.023     -1.150      5.025
 2006.707700      0.022     -1.152      5.033
 2006.710400      0.022     -1.153      5.038
 2006.713100      0.022     -1.153      5.041
 2006.715800      0.022     -1.154      5.045
 2006.718600      0.022     -1.154      5.045
 2006.721300      0.023     -1.155      5.054
 2006.724000      0.023     -1.156      5.062
 2006.726800      0.023     -1.156      5.066
 2006.729500      0.025     -1.157      5.073
 2006.732200      0.025     -1.157      5.077
 2006.735000      0.024     -1.158      5.080
 2006.737700      0.025     -1.157      5.078
 2006.740400      0.025     -1.157      5.077
 2006.743200      0.026     -1.157      5.077
 2006.745900      0.026     -1.157      5.077
 2006.748600      0.027     -1.157      5.079
 2006.751400      0.027     -1.158      5.083
 2006.754100      0.027     -1.159      5.087
 2006.756800      0.027     -1.159      5.089
 2006.759600      0.027     -1.160      5.091
 2006.762300      0.027     -1.160      5.093
 2006.765000      0.027     -1.160      5.095
 2006.767800      0.027     -1.160      5.096
 2006.770500      0.027     -1.160      5.097
 2006.773200      0.027     -1.160      5.096
 2006.776000      0.027     -1.160      5.096
 2006.778700      0.026     -1.161      5.102
 2006.781400      0.026     -1.162      5.107
 2006.784200      0.026     -1.163      5.113
 2006.786900      0.026     -1.164      5.116
 2006.789600      0.026     -1.164      5.117
 2006.792300      0.026     -1.164      5.119
 2006.795100      0.026     -1.164      5.120
 2006.797800      0.026     -1.164      5.120
 2006.800500      0.026     -1.164      5.121
 2006.803300      0.026     -1.165      5.122
 2006.806000      0.025     -1.165      5.124
 2006.808700      0.025     -1.166      5.129
 2006.811500      0.024     -1.167      5.132
 2006.814200      0.024     -1.167      5.135
 2006.816900      0.023     -1.168      5.138
 2006.819700      0.023     -1.169      5.142
 2006.822400      0.024     -1.170      5.148
 2006.825100      0.025     -1.172      5.158
 2006.827900      0.026     -1.172      5.161
 2006.830600      0.026     -1.172      5.159
 2006.833300      0.026     -1.172      5.159
 2006.836100      0.027     -1.172      5.159
 2006.838800      0.026     -1.172      5.159
 2006.841500      0.026     -1.172      5.159
 2006.844300      0.027     -1.172      5.162
 2006.847000      0.027     -1.172      5.163
 2006.849700      0.027     -1.172      5.162
 2006.852500      0.028     -1.172      5.164
 2006.855200      0.028     -1.172      5.164
 2006.857900      0.028     -1.173      5.165
 2006.860700      0.028     -1.173      5.166
 2006.863400      0.027     -1.174      5.170
 2006.866100      0.027     -1.174      5.171
 2006.868900      0.027     -1.174      5.172
 2006.871600      0.027     -1.174      5.174
 2006.874300      0.027     -1.174      5.175
 2006.877000      0.027     -1.174      5.175
 2006.879800      0.026     -1.174      5.176
 2006.882500      0.026     -1.174      5.176
 2006.885200      0.026     -1.175      5.176
 2006.888000      0.026     -1.175      5.178
 2006.890700      0.026     -1.175      5.180
 2006.893400      0.026     -1.175      5.181
 2006.896200      0.026     -1.175      5.180
 2006.898900      0.026     -1.175      5.180
 2006.901600      0.026     -1.175      5.181
 2006.904400      0.026     -1.175      5.180
 2006.907100      0.025     -1.175      5.180
 2006.909800      0.025     -1.175      5.181
 2006.912600      0.025     -1.175      5.181
 2006.915300      0.025     -1.175      5.181
 2006.918000      0.025     -1.176      5.182
 2006.920800      0.025     -1.176      5.185
 2006.923500      0.024     -1.177      5.186
 2006.926200      0.024     -1.176      5.186
 2006.929000      0.024     -1.177      5.188
 2006.931700      0.024     -1.177      5.189
 2006.934400      0.024     -1.177      5.189
 2006.937200      0.024     -1.177      5.188
 2006.939900      0.024     -1.177      5.188
 2006.942600      0.024     -1.177      5.188
 2006.945400      0.024     -1.177      5.189
 2006.948100      0.024     -1.177      5.189
 2006.950800      0.024     -1.177      5.191
 2006.953600      0.025     -1.179      5.197
 2006.956300      0.025     -1.178      5.196
 2006.959000      0.025     -1.178      5.196
 2006.961700      0.025     -1.178      5.196
 2006.964500      0.025     -1.179      5.198
 2006.967200      0.025     -1.179      5.198
 2006.969900      0.025     -1.179      5.199
 2006.972700      0.025     -1.179      5.198
 2006.975400      0.025     -1.179      5.198
 2006.978100      0.026     -1.179      5.200
 2006.980900      0.026     -1.180      5.204
 2006.983600      0.026     -1.179      5.202
 2006.986300      0.026     -1.179      5.201
 2006.989100      0.026     -1.179      5.200
 2006.991800      0.026     -1.178      5.199
 2006.994500      0.026     -1.179      5.200
 2006.997300      0.026     -1.178      5.200
 2007.000000      0.027     -1.179      5.201
 2007.002700      0.027     -1.179      5.200
 2007.005500      0.027     -1.178      5.200
 2007.008200      0.027     -1.178      5.200
 2007.010900      0.027     -1.179      5.200
 2007.013700      0.027     -1.179      5.200
 2007.016400      0.027     -1.179      5.200
 2007.019100      0.027     -1.179      5.200
 2007.021900      0.027     -1.179      5.200
 2007.024600      0.026     -1.179      5.201
 2007.027300      0.026     -1.179      5.201
 2007.030100      0.026     -1.179      5.203
 2007.032800      0.026     -1.180      5.206
 2007.035500      0.026     -1.182      5.215
 2007.038300      0.026     -1.183      5.220
 2007.041000      0.026     -1.184      5.224
 2007.043700      0.026     -1.184      5.224
 2007.046400      0.026     -1.185      5.228
 2007.049200      0.028     -1.186      5.232
 2007.051900      0.029     -1.188      5.237
 2007.054600      0.030     -1.188      5.242
 2007.057400      0.030     -1.189      5.242
 2007.060100      0.030     -1.188      5.240
 2007.062800      0.030     -1.187      5.239
 2007.065600      0.031     -1.188      5.240
 2007.068300      0.031     -1.188      5.239
 2007.071000      0.032     -1.188      5.238
 2007.073800      0.031     -1.188      5.239
 2007.076500      0.032     -1.188      5.238
 2007.079200      0.031     -1.188      5.239
 2007.082000      0.031     -1.188      5.239
 2007.084700      0.032     -1.189      5.244
 2007.087400      0.035     -1.192      5.261
 2007.090200      0.036     -1.194      5.274
 2007.092900      0.038     -1.196      5.280
 2007.095600      0.039     -1.197      5.288
 2007.098400      0.040     -1.198      5.294
 2007.101100      0.041     -1.199      5.300
 2007.103800      0.042     -1.200      5.306
 2007.106600      0.042     -1.201      5.308
 2007.109300      0.043     -1.201      5.311
 2007.112000      0.043     -1.202      5.312
 2007.114800      0.043     -1.201      5.311
 2007.117500      0.043     -1.201      5.311
 2007.120200      0.043     -1.202      5.313
 2007.123000      0.044     -1.203      5.317
 2007.125700      0.045     -1.204      5.323
 2007.128400      0.047     -1.206      5.336
 2007.131100      0.048     -1.208      5.347
 2007.133900      0.048     -1.209      5.352
 2007.136600      0.048     -1.209      5.356
 2007.139300      0.048     -1.210      5.358
 2007.142100      0.048     -1.211      5.363
 2007.144800      0.048     -1.212      5.368
 2007.147500      0.048     -1.212      5.368
 2007.150300      0.048     -1.212      5.368
 2007.153000      0.048     -1.212      5.368
 2007.155700      0.048     -1.212      5.369
 2007.158500      0.048     -1.212      5.369
 2007.161200      0.048     -1.212      5.370
 2007.163900      0.048     -1.212      5.371
 2007.166700      0.047     -1.213      5.373
 2007.169400      0.047     -1.213      5.376
 2007.172100      0.047     -1.214      5.380
 2007.174900      0.047     -1.214      5.381
 2007.177600      0.047     -1.214      5.381
 2007.180300      0.047     -1.214      5.381
 2007.183100      0.047     -1.214      5.381
 2007.185800      0.047     -1.214      5.380
 2007.188500      0.047     -1.214      5.381
 2007.191300      0.047     -1.214      5.381
 2007.194000      0.047     -1.214      5.382
 2007.196700      0.047     -1.214      5.381
 2007.199500      0.048     -1.214      5.382
 2007.202200      0.048     -1.215      5.385
 2007.204900      0.048     -1.216      5.391
 2007.207700      0.049     -1.216      5.391
 2007.210400      0.049     -1.216      5.391
 2007.213100      0.049     -1.216      5.391
 2007.215800      0.049     -1.216      5.391
 2007.218600      0.049     -1.216      5.391
 2007.221300      0.049     -1.216      5.392
 2007.224000      0.049     -1.216      5.395
 2007.226800      0.050     -1.216      5.395
 2007.229500      0.050     -1.216      5.394
 2007.232200      0.050     -1.216      5.395
 2007.235000      0.050     -1.216      5.395
 2007.237700      0.050     -1.216      5.397
 2007.240400      0.051     -1.217      5.399
 2007.243200      0.051     -1.218      5.401
 2007.245900      0.051     -1.218      5.401
 2007.248600      0.051     -1.218      5.402
 2007.251400      0.051     -1.218      5.401
 2007.254100      0.051     -1.218      5.401
 2007.256800      0.051     -1.218      5.401
 2007.259600      0.051     -1.218      5.403
 2007.262300      0.051     -1.218      5.404
 2007.265000      0.051     -1.218      5.403
 2007.267800      0.051     -1.218      5.403
 2007.270500      0.051     -1.218      5.403
 2007.273200      0.051     -1.218      5.402
 2007.276000      0.051     -1.218      5.403
 2007.278700      0.051     -1.218      5.405
 2007.281400      0.051     -1.218      5.405
 2007.284200      0.052     -1.219      5.409
 2007.286900      0.052     -1.220      5.411
 2007.289600      0.051     -1.220      5.412
 2007.292300      0.051     -1.220      5.414
 2007.295100      0.051     -1.221      5.415
 2007.297800      0.051     -1.221      5.416
 2007.300500      0.051     -1.222      5.418
 2007.303300      0.052     -1.223      5.423
 2007.306000      0.053     -1.224      5.430
 2007.308700      0.054     -1.225      5.438
 2007.311500      0.054     -1.225      5.440
 2007.314200      0.054     -1.226      5.444
 2007.316900      0.054     -1.227      5.446
 2007.319700      0.054     -1.227      5.447
 2007.322400      0.054     -1.228      5.449
 2007.325100      0.054     -1.228      5.451
 2007.327900      0.054     -1.229      5.454
 2007.330600      0.054     -1.230      5.456
 2007.333300      0.055     -1.230      5.457
 2007.336100      0.055     -1.231      5.459
 2007.338800      0.055     -1.232      5.463
 2007.341500      0.055     -1.232      5.466
 2007.344300      0.055     -1.233      5.470
 2007.347000      0.055     -1.234      5.474
 2007.349700      0.055     -1.235      5.479
 2007.352500      0.056     -1.236      5.490
 2007.355200      0.056     -1.238      5.498
 2007.357900      0.057     -1.239      5.502
 2007.360700      0.057     -1.239      5.506
 2007.363400      0.057     -1.240      5.510
 2007.366100      0.057     -1.241      5.514
 2007.368900      0.057     -1.242      5.520
 2007.371600      0.058     -1.243      5.525
 2007.374300      0.058     -1.243      5.528
 2007.377000      0.058     -1.244      5.531
 2007.379800      0.058     -1.245      5.533
 2007.382500      0.058     -1.246      5.537
 2007.385200      0.058     -1.246      5.541
 2007.388000      0.058     -1.247      5.545
 2007.390700      0.058     -1.248      5.549
 2007.393400      0.058     -1.250      5.554
 2007.396200      0.059     -1.251      5.560
 2007.398900      0.059     -1.252      5.567
 2007.401600      0.059     -1.254      5.572
 2007.404400      0.059     -1.256      5.578
 2007.407100      0.059     -1.258      5.588
 2007.409800      0.059     -1.260      5.594
 2007.412600      0.059     -1.262      5.601
 2007.415300      0.058     -1.264      5.609
 2007.418000      0.058     -1.267      5.620
 2007.420800      0.057     -1.269      5.629
 2007.423500      0.058     -1.271      5.636
 2007.426200      0.057     -1.272      5.639
 2007.429000      0.056     -1.272      5.638
 2007.431700      0.055     -1.273      5.636
 2007.434400      0.054     -1.273      5.636
 2007.437200      0.054     -1.275      5.643
 2007.439900      0.054     -1.277      5.650
 2007.442600      0.054     -1.279      5.658
 2007.445400      0.054     -1.282      5.666
 2007.448100      0.054     -1.286      5.681
 2007.450800      0.054     -1.288      5.688
 2007.453600      0.053     -1.290      5.693
 2007.456300      0.053     -1.292      5.701
 2007.459000      0.054     -1.294      5.706
 2007.461700      0.053     -1.295      5.710
 2007.464500      0.053     -1.297      5.716
 2007.467200      0.051     -1.298      5.716
 2007.469900      0.051     -1.298      5.715
 2007.472700      0.050     -1.299      5.716
 2007.475400      0.050     -1.300      5.719
 2007.478100      0.049     -1.301      5.722
 2007.480900      0.048     -1.302      5.724
 2007.483600      0.048     -1.303      5.728
 2007.486300      0.047     -1.305      5.735
 2007.489100      0.047     -1.306      5.740
 2007.491800      0.047     -1.308      5.745
 2007.494500      0.047     -1.309      5.750
 2007.497300      0.046     -1.310      5.755
 2007.500000      0.045     -1.312      5.760
 2007.502700      0.045     -1.312      5.762
 2007.505500      0.045     -1.313      5.765
 2007.508200      0.046     -1.315      5.772
 2007.510900      0.046     -1.319      5.785
 2007.513700      0.047     -1.322      5.801
 2007.516400      0.047     -1.324      5.808
 2007.519100      0.046     -1.325      5.812
 2007.521900      0.046     -1.327      5.819
 2007.524600      0.046     -1.330      5.826
 2007.527300      0.045     -1.331      5.826
 2007.530100      0.045     -1.332      5.830
 2007.532800      0.044     -1.332      5.830
 2007.535500      0.044     -1.333      5.832
 2007.538300      0.044     -1.334      5.834
 2007.541000      0.044     -1.335      5.836
 2007.543700      0.044     -1.336      5.839
 2007.546400      0.043     -1.338      5.846
 2007.549200      0.043     -1.340      5.850
 2007.551900      0.042     -1.340      5.852
 2007.554600      0.041     -1.341      5.853
 2007.557400      0.041     -1.342      5.855
 2007.560100      0.040     -1.343      5.858
 2007.562800      0.040     -1.344      5.861
 2007.565600      0.040     -1.345      5.864
 2007.568300      0.039     -1.346      5.866
 2007.571000      0.039     -1.347      5.869
 2007.573800      0.039     -1.348      5.873
 2007.576500      0.039     -1.349      5.877
 2007.579200      0.038     -1.351      5.884
 2007.582000      0.037     -1.354      5.898
 2007.584700      0.034     -1.354      5.902
 2007.587400      0.034     -1.354      5.899
 2007.590200      0.034     -1.355      5.902
 2007.592900      0.033     -1.358      5.910
 2007.595600      0.033     -1.361      5.924
 2007.598400      0.033     -1.364      5.935
 2007.601100      0.033     -1.365      5.939
 2007.603800      0.033     -1.365      5.940
 2007.606600      0.032     -1.366      5.940
 2007.609300      0.032     -1.366      5.940
 2007.612000      0.032     -1.367      5.940
 2007.614800      0.031     -1.368      5.943
 2007.617500      0.030     -1.368      5.945
 2007.620200      0.030     -1.369      5.946
 2007.623000      0.030     -1.371      5.955
 2007.625700      0.030     -1.372      5.957
 2007.628400      0.030     -1.372      5.958
 2007.631100      0.030     -1.373      5.960
 2007.633900      0.030     -1.373      5.962
 2007.636600      0.030     -1.374      5.966
 2007.639300      0.029     -1.374      5.966
 2007.642100      0.029     -1.376      5.970
 2007.644800      0.028     -1.376      5.970
 2007.647500      0.027     -1.376      5.968
 2007.650300      0.028     -1.376      5.969
 2007.653000      0.028     -1.377      5.969
 2007.655700      0.028     -1.377      5.969
 2007.658500      0.028     -1.377      5.973
 2007.661200      0.028     -1.379      5.979
 2007.663900      0.028     -1.379      5.979
 2007.666700      0.028     -1.379      5.981
 2007.669400      0.029     -1.379      5.984
 2007.672100      0.029     -1.380      5.987
 2007.674900      0.030     -1.380      5.989
 2007.677600      0.030     -1.381      5.993
 2007.680300      0.031     -1.381      5.992
 2007.683100      0.031     -1.381      5.995
 2007.685800      0.031     -1.382      6.001
 2007.688500      0.031     -1.383      6.007
 2007.691300      0.031     -1.384      6.011
 2007.694000      0.031     -1.384      6.012
 2007.696700      0.031     -1.384      6.014
 2007.699500      0.032     -1.385      6.016
 2007.702200      0.032     -1.385      6.017
 2007.704900      0.032     -1.385      6.017
 2007.707700      0.032     -1.385      6.018
 2007.710400      0.033     -1.385      6.019
 2007.713100      0.033     -1.385      6.019
 2007.715800      0.033     -1.385      6.021
 2007.718600      0.033     -1.385      6.022
 2007.721300      0.033     -1.386      6.024
 2007.724000      0.034     -1.387      6.029
 2007.726800      0.034     -1.387      6.029
 2007.729500      0.035     -1.387      6.028
 2007.732200      0.035     -1.387      6.029
 2007.735000      0.035     -1.387      6.029
 2007.737700      0.035     -1.387      6.032
 2007.740400      0.035     -1.388      6.032
 2007.743200      0.036     -1.388      6.032
 2007.745900      0.036     -1.388      6.034
 2007.748600      0.036     -1.389      6.040
 2007.751400      0.036     -1.389      6.042
 2007.754100      0.036     -1.389      6.042
 2007.756800      0.035     -1.389      6.043
 2007.759600      0.036     -1.390      6.046
 2007.762300      0.036     -1.390      6.047
 2007.765000      0.036     -1.390      6.048
 2007.767800      0.037     -1.390      6.047
 2007.770500      0.037     -1.390      6.047
 2007.773200      0.037     -1.390      6.050
 2007.776000      0.037     -1.391      6.051
 2007.778700      0.037     -1.391      6.052
 2007.781400      0.039     -1.392      6.058
 2007.784200      0.040     -1.393      6.062
 2007.786900      0.040     -1.393      6.062
 2007.789600      0.040     -1.393      6.061
 2007.792300      0.040     -1.393      6.062
 2007.795100      0.040     -1.393      6.063
 2007.797800      0.040     -1.393      6.063
 2007.800500      0.040     -1.393      6.063
 2007.803300      0.040     -1.393      6.063
 2007.806000      0.040     -1.393      6.063
 2007.808700      0.040     -1.393      6.063
 2007.811500      0.040     -1.393      6.063
 2007.814200      0.040     -1.393      6.064
 2007.816900      0.040     -1.393      6.064
 2007.819700      0.040     -1.393      6.065
 2007.822400      0.040     -1.394      6.068
 2007.825100      0.040     -1.394      6.069
 2007.827900      0.041     -1.394      6.069
 2007.830600      0.041     -1.394      6.069
 2007.833300      0.041     -1.395      6.071
 2007.836100      0.041     -1.394      6.070
 2007.838800      0.041     -1.395      6.070
 2007.841500      0.041     -1.395      6.071
 2007.844300      0.042     -1.394      6.070
 2007.847000      0.042     -1.394      6.070
 2007.849700      0.042     -1.394      6.069
 2007.852500      0.042     -1.394      6.069
 2007.855200      0.042     -1.394      6.070
 2007.857900      0.041     -1.394      6.071
 2007.860700      0.042     -1.394      6.069
 2007.863400      0.042     -1.394      6.068
 2007.866100      0.041     -1.394      6.071
 2007.868900      0.042     -1.394      6.070
 2007.871600      0.043     -1.395      6.074
 2007.874300      0.043     -1.395      6.075
 2007.877000      0.044     -1.395      6.077
 2007.879800      0.044     -1.396      6.079
 2007.882500      0.044     -1.396      6.078
 2007.885200      0.044     -1.395      6.078
 2007.888000      0.045     -1.397      6.083
 2007.890700      0.045     -1.398      6.088
 2007.893400      0.045     -1.398      6.087
 2007.896200      0.045     -1.398      6.087
 2007.898900      0.045     -1.398      6.088
 2007.901600      0.045     -1.398      6.090
 2007.904400      0.045     -1.399      6.094
 2007.907100      0.044     -1.400      6.098
 2007.909800      0.044     -1.400      6.098
 2007.912600      0.044     -1.400      6.099
 2007.915300      0.044     -1.400      6.100
 2007.918000      0.044     -1.400      6.101
 2007.920800      0.044     -1.400      6.102
 2007.923500      0.044     -1.400      6.102
 2007.926200      0.044     -1.400      6.103
 2007.929000      0.045     -1.402      6.111
 2007.931700      0.045     -1.405      6.124
 2007.934400      0.045     -1.406      6.131
 2007.937200      0.044     -1.407      6.135
 2007.939900      0.044     -1.409      6.140
 2007.942600      0.044     -1.409      6.140
 2007.945400      0.044     -1.409      6.143
 2007.948100      0.044     -1.409      6.143
 2007.950800      0.044     -1.410      6.144
 2007.953600      0.044     -1.410      6.146
 2007.956300      0.044     -1.410      6.145
 2007.959000      0.044     -1.410      6.144
 2007.961700      0.044     -1.410      6.144
 2007.964500      0.044     -1.410      6.144
 2007.967200      0.044     -1.410      6.144
 2007.969900      0.044     -1.409      6.143
 2007.972700      0.044     -1.410      6.144
 2007.975400      0.044     -1.410      6.145
 2007.978100      0.044     -1.409      6.144
 2007.980900      0.045     -1.409      6.144
 2007.983600      0.045     -1.409      6.144
 2007.986300      0.045     -1.409      6.144
 2007.989100      0.045     -1.409      6.143
 2007.991800      0.045     -1.409      6.143
 2007.994500      0.045     -1.409      6.144
 2007.997300      0.045     -1.410      6.146
 2008.000000      0.044     -1.411      6.149
 2008.002700      0.044     -1.411      6.150
 2008.005500      0.044     -1.412      6.151
 2008.008200      0.044     -1.412      6.151
 2008.010900      0.043     -1.412      6.152
 2008.013700      0.043     -1.412      6.153
 2008.016400      0.043     -1.412      6.153
 2008.019100      0.043     -1.412      6.152
 2008.021900      0.043     -1.412      6.152
 2008.024600      0.043     -1.412      6.151
 2008.027300      0.043     -1.412      6.151
 2008.030100      0.043     -1.412      6.152
 2008.032800      0.043     -1.412      6.153
 2008.035500      0.043     -1.412      6.153
 2008.038300      0.043     -1.412      6.155
 2008.041000      0.044     -1.414      6.163
 2008.043700      0.045     -1.416      6.174
 2008.046400      0.044     -1.418      6.181
 2008.049200      0.044     -1.419      6.184
 2008.051900      0.044     -1.419      6.183
 2008.054600      0.044     -1.419      6.183
 2008.057400      0.044     -1.419      6.184
 2008.060100      0.044     -1.419      6.183
 2008.062800      0.044     -1.419      6.183
 2008.065600      0.044     -1.419      6.183
 2008.068300      0.044     -1.419      6.184
 2008.071000      0.044     -1.419      6.188
 2008.073800      0.043     -1.421      6.194
 2008.076500      0.043     -1.421      6.198
 2008.079200      0.042     -1.422      6.201
 2008.082000      0.042     -1.422      6.201
 2008.084700      0.042     -1.421      6.201
 2008.087400      0.042     -1.421      6.200
 2008.090200      0.042     -1.421      6.200
 2008.092900      0.042     -1.421      6.200
 2008.095600      0.042     -1.421      6.200
 2008.098400      0.042     -1.421      6.200
 2008.101100      0.042     -1.421      6.200
 2008.103800      0.043     -1.422      6.201
 2008.106600      0.044     -1.423      6.207
 2008.109300      0.043     -1.424      6.209
 2008.112000      0.044     -1.424      6.210
 2008.114800      0.044     -1.424      6.211
 2008.117500      0.044     -1.424      6.211
 2008.120200      0.045     -1.424      6.211
 2008.123000      0.045     -1.424      6.211
 2008.125700      0.045     -1.424      6.211
