Time            N-Disp    E-Disp    U-Disp
 2009.868900      1.119     27.322   -103.392
 2009.871600      1.118     27.324   -103.398
 2009.874300      1.109     27.336   -103.429
 2009.877000      1.095     27.353   -103.482
 2009.879800      1.095     27.361   -103.512
 2009.882500      1.098     27.361   -103.519
 2009.885200      1.099     27.362   -103.521
 2009.888000      1.099     27.362   -103.522
 2009.890700      1.100     27.362   -103.524
 2009.893400      1.100     27.362   -103.525
 2009.896200      1.100     27.362   -103.525
 2009.898900      1.099     27.363   -103.527
 2009.901600      1.099     27.363   -103.528
 2009.904400      1.099     27.363   -103.528
 2009.907100      1.099     27.363   -103.529
 2009.909800      1.099     27.364   -103.531
 2009.912600      1.099     27.368   -103.541
 2009.915300      1.091     27.376   -103.567
 2009.918000      1.084     27.383   -103.589
 2009.920800      1.079     27.392   -103.619
 2009.923500      1.078     27.395   -103.631
 2009.926200      1.074     27.401   -103.646
 2009.929000      1.064     27.423   -103.696
 2009.931700      1.049     27.441   -103.753
 2009.934400      1.034     27.460   -103.815
 2009.937200      1.016     27.483   -103.885
 2009.939900      1.004     27.519   -103.976
 2009.942600      1.010     27.538   -104.033
 2009.945400      1.016     27.544   -104.054
 2009.948100      1.022     27.548   -104.069
 2009.950800      1.024     27.548   -104.074
 2009.953600      1.029     27.548   -104.084
 2009.956300      1.035     27.548   -104.096
 2009.959000      1.039     27.562   -104.149
 2009.961700      1.038     27.567   -104.169
 2009.964500      1.038     27.569   -104.173
 2009.967200      1.038     27.569   -104.174
 2009.969900      1.038     27.570   -104.179
 2009.972700      1.038     27.570   -104.182
 2009.975400      1.037     27.571   -104.189
 2009.978100      1.047     27.587   -104.271
 2009.980900      1.062     27.591   -104.319
 2009.983600      1.087     27.603   -104.431
 2009.986300      1.114     27.620   -104.536
 2009.989100      1.125     27.621   -104.557
 2009.991800      1.130     27.621   -104.566
 2009.994500      1.133     27.621   -104.572
 2009.997300      1.140     27.621   -104.588
 2010.000000      1.145     27.623   -104.597
 2010.002700      1.145     27.627   -104.613
 2010.005500      1.144     27.659   -104.706
 2010.008200      1.143     27.688   -104.807
 2010.010900      1.135     27.718   -104.877
 2010.013700      1.148     27.750   -104.983
 2010.016400      1.155     27.751   -105.013
 2010.019100      1.162     27.757   -105.061
 2010.021900      1.158     27.777   -105.114
 2010.024600      1.161     27.798   -105.180
 2010.027300      1.164     27.802   -105.196
 2010.030100      1.164     27.806   -105.205
 2010.032800      1.169     27.812   -105.233
 2010.035500      1.169     27.823   -105.268
 2010.038300      1.165     27.845   -105.323
 2010.041000      1.155     27.868   -105.378
 2010.043700      1.151     27.887   -105.425
 2010.046400      1.142     27.909   -105.482
 2010.049200      1.144     27.921   -105.523
 2010.051900      1.145     27.931   -105.551
 2010.054600      1.139     27.938   -105.585
 2010.057400      1.152     27.978   -105.758
 2010.060100      1.161     27.989   -105.819
 2010.062800      1.179     27.997   -105.876
 2010.065600      1.186     28.019   -105.955
 2010.068300      1.185     28.029   -106.004
 2010.071000      1.181     28.041   -106.038
 2010.073800      1.165     28.055   -106.082
 2010.076500      1.156     28.061   -106.103
 2010.079200      1.155     28.062   -106.107
 2010.082000      1.154     28.063   -106.110
 2010.084700      1.150     28.069   -106.123
 2010.087400      1.149     28.078   -106.152
 2010.090200      1.145     28.090   -106.184
 2010.092900      1.156     28.125   -106.310
 2010.095600      1.150     28.163   -106.416
 2010.098400      1.148     28.167   -106.427
 2010.101100      1.143     28.176   -106.450
 2010.103800      1.143     28.181   -106.461
 2010.106600      1.143     28.181   -106.462
 2010.109300      1.143     28.181   -106.463
 2010.112000      1.148     28.183   -106.481
 2010.114800      1.165     28.208   -106.603
 2010.117500      1.165     28.215   -106.625
 2010.120200      1.168     28.217   -106.638
 2010.123000      1.174     28.220   -106.666
 2010.125700      1.203     28.247   -106.838
 2010.128400      1.208     28.260   -106.893
 2010.131100      1.209     28.261   -106.894
 2010.133900      1.210     28.261   -106.896
 2010.136600      1.210     28.261   -106.898
 2010.139300      1.211     28.273   -106.963
 2010.142100      1.211     28.274   -106.968
 2010.144800      1.212     28.281   -106.995
 2010.147500      1.209     28.302   -107.055
 2010.150300      1.205     28.321   -107.101
 2010.153000      1.205     28.331   -107.123
 2010.155700      1.202     28.339   -107.143
 2010.158500      1.205     28.358   -107.209
 2010.161200      1.209     28.362   -107.226
 2010.163900      1.208     28.362   -107.229
 2010.166700      1.201     28.387   -107.288
 2010.169400      1.196     28.412   -107.348
 2010.172100      1.196     28.435   -107.412
 2010.174900      1.199     28.457   -107.480
 2010.177600      1.200     28.459   -107.491
 2010.180300      1.197     28.469   -107.519
 2010.183100      1.201     28.484   -107.572
 2010.185800      1.202     28.490   -107.602
 2010.188500      1.203     28.491   -107.606
 2010.191300      1.203     28.493   -107.612
 2010.194000      1.203     28.494   -107.616
 2010.196700      1.203     28.495   -107.620
 2010.199500      1.204     28.496   -107.627
 2010.202200      1.204     28.496   -107.631
 2010.204900      1.203     28.497   -107.634
 2010.207700      1.202     28.498   -107.638
 2010.210400      1.200     28.500   -107.649
 2010.213100      1.202     28.500   -107.654
 2010.215800      1.202     28.500   -107.654
 2010.218600      1.202     28.500   -107.655
 2010.221300      1.202     28.500   -107.656
 2010.224000      1.202     28.501   -107.656
 2010.226800      1.202     28.501   -107.657
 2010.229500      1.202     28.501   -107.658
 2010.232200      1.201     28.502   -107.662
 2010.235000      1.198     28.503   -107.669
 2010.237700      1.196     28.507   -107.681
 2010.240400      1.195     28.510   -107.690
 2010.243200      1.195     28.514   -107.705
 2010.245900      1.198     28.516   -107.716
 2010.248600      1.200     28.518   -107.725
 2010.251400      1.200     28.518   -107.728
 2010.254100      1.200     28.519   -107.730
 2010.256800      1.201     28.529   -107.749
 2010.259600      1.200     28.533   -107.761
 2010.262300      1.198     28.546   -107.802
 2010.265000      1.198     28.554   -107.834
 2010.267800      1.202     28.571   -107.918
 2010.270500      1.204     28.572   -107.925
 2010.273200      1.210     28.572   -107.938
 2010.276000      1.222     28.572   -107.960
 2010.278700      1.219     28.577   -107.988
 2010.281400      1.202     28.607   -108.087
 2010.284200      1.200     28.612   -108.100
 2010.286900      1.201     28.614   -108.106
 2010.289600      1.203     28.614   -108.112
 2010.292300      1.205     28.617   -108.121
 2010.295100      1.203     28.624   -108.144
 2010.297800      1.203     28.625   -108.148
 2010.300500      1.204     28.625   -108.149
 2010.303300      1.204     28.625   -108.150
 2010.306000      1.204     28.625   -108.151
 2010.308700      1.205     28.626   -108.155
 2010.311500      1.208     28.626   -108.161
 2010.314200      1.211     28.660   -108.278
 2010.316900      1.213     28.692   -108.376
 2010.319700      1.237     28.720   -108.506
 2010.322400      1.262     28.755   -108.685
 2010.325100      1.265     28.791   -108.805
 2010.327900      1.266     28.792   -108.811
 2010.330600      1.266     28.794   -108.817
 2010.333300      1.265     28.796   -108.826
 2010.336100      1.265     28.798   -108.832
 2010.338800      1.259     28.800   -108.845
 2010.341500      1.282     28.849   -109.067
 2010.344300      1.292     28.874   -109.187
 2010.347000      1.295     28.880   -109.213
 2010.349700      1.296     28.882   -109.218
 2010.352500      1.296     28.884   -109.221
 2010.355200      1.296     28.885   -109.224
 2010.357900      1.298     28.889   -109.233
 2010.360700      1.304     28.896   -109.254
 2010.363400      1.307     28.899   -109.264
 2010.366100      1.308     28.901   -109.274
 2010.368900      1.313     28.918   -109.343
 2010.371600      1.322     28.924   -109.372
 2010.374300      1.321     28.924   -109.378
 2010.377000      1.318     28.925   -109.384
 2010.379800      1.318     28.925   -109.386
 2010.382500      1.319     28.926   -109.387
 2010.385200      1.320     28.926   -109.390
 2010.388000      1.326     28.927   -109.401
 2010.390700      1.328     28.928   -109.407
 2010.393400      1.331     28.930   -109.413
 2010.396200      1.331     28.931   -109.416
 2010.398900      1.332     28.931   -109.418
 2010.401600      1.337     28.931   -109.429
 2010.404400      1.339     28.931   -109.433
 2010.407100      1.333     28.938   -109.455
 2010.409800      1.334     28.943   -109.474
 2010.412600      1.333     28.944   -109.480
 2010.415300      1.332     28.945   -109.490
 2010.418000      1.331     28.954   -109.531
 2010.420800      1.337     28.966   -109.566
 2010.423500      1.350     28.980   -109.633
 2010.426200      1.347     28.988   -109.661
 2010.429000      1.342     29.002   -109.698
 2010.431700      1.338     29.011   -109.727
 2010.434400      1.333     29.035   -109.792
 2010.437200      1.325     29.086   -109.991
 2010.439900      1.336     29.102   -110.054
 2010.442600      1.334     29.116   -110.100
 2010.445400      1.323     29.152   -110.196
 2010.448100      1.326     29.176   -110.300
 2010.450800      1.331     29.182   -110.319
 2010.453600      1.328     29.186   -110.332
 2010.456300      1.323     29.190   -110.355
 2010.459000      1.322     29.193   -110.365
 2010.461700      1.323     29.198   -110.381
 2010.464500      1.323     29.200   -110.388
 2010.467200      1.323     29.200   -110.389
 2010.469900      1.318     29.203   -110.404
 2010.472700      1.335     29.212   -110.454
 2010.475400      1.353     29.247   -110.601
 2010.478100      1.351     29.258   -110.632
 2010.480900      1.349     29.262   -110.644
 2010.483600      1.350     29.265   -110.651
 2010.486300      1.348     29.269   -110.660
 2010.489100      1.345     29.272   -110.671
 2010.491800      1.344     29.274   -110.676
 2010.494500      1.344     29.275   -110.679
 2010.497300      1.343     29.276   -110.682
 2010.500000      1.343     29.277   -110.684
 2010.502700      1.342     29.278   -110.686
 2010.505500      1.342     29.279   -110.689
 2010.508200      1.342     29.281   -110.693
 2010.510900      1.343     29.281   -110.695
 2010.513700      1.346     29.285   -110.719
 2010.516400      1.388     29.307   -110.896
 2010.519100      1.415     29.325   -111.011
 2010.521900      1.417     29.328   -111.026
 2010.524600      1.420     29.330   -111.034
 2010.527300      1.423     29.331   -111.040
 2010.530100      1.425     29.331   -111.045
 2010.532800      1.429     29.331   -111.052
 2010.535500      1.434     29.331   -111.067
 2010.538300      1.438     29.331   -111.077
 2010.541000      1.447     29.331   -111.103
 2010.543700      1.461     29.337   -111.141
 2010.546400      1.459     29.343   -111.160
 2010.549200      1.452     29.353   -111.194
 2010.551900      1.452     29.362   -111.225
 2010.554600      1.451     29.377   -111.263
 2010.557400      1.453     29.381   -111.277
 2010.560100      1.443     29.384   -111.302
 2010.562800      1.449     29.394   -111.344
 2010.565600      1.450     29.398   -111.359
 2010.568300      1.446     29.414   -111.419
 2010.571000      1.439     29.441   -111.531
 2010.573800      1.433     29.453   -111.581
 2010.576500      1.430     29.467   -111.614
 2010.579200      1.439     29.467   -111.634
 2010.582000      1.453     29.466   -111.660
 2010.584700      1.458     29.466   -111.684
 2010.587400      1.458     29.469   -111.695
 2010.590200      1.457     29.472   -111.707
 2010.592900      1.452     29.499   -111.793
 2010.595600      1.451     29.502   -111.804
 2010.598400      1.452     29.503   -111.819
 2010.601100      1.446     29.511   -111.839
 2010.603800      1.443     29.529   -111.878
 2010.606600      1.445     29.533   -111.890
 2010.609300      1.448     29.536   -111.901
 2010.612000      1.463     29.536   -111.931
 2010.614800      1.470     29.536   -111.945
 2010.617500      1.473     29.537   -111.951
 2010.620200      1.479     29.539   -111.969
 2010.623000      1.489     29.545   -111.996
 2010.625700      1.499     29.551   -112.032
 2010.628400      1.499     29.576   -112.129
 2010.631100      1.507     29.585   -112.169
 2010.633900      1.510     29.608   -112.266
 2010.636600      1.483     29.638   -112.389
 2010.639300      1.489     29.699   -112.640
 2010.642100      1.489     29.744   -112.805
 2010.644800      1.494     29.747   -112.824
 2010.647500      1.491     29.752   -112.845
 2010.650300      1.485     29.767   -112.895
 2010.653000      1.501     29.791   -112.983
 2010.655700      1.501     29.812   -113.035
 2010.658500      1.506     29.838   -113.109
 2010.661200      1.510     29.875   -113.203
 2010.663900      1.510     29.889   -113.236
 2010.666700      1.516     29.899   -113.263
 2010.669400      1.518     29.904   -113.276
 2010.672100      1.528     29.917   -113.332
 2010.674900      1.528     29.932   -113.374
 2010.677600      1.525     29.968   -113.469
 2010.680300      1.515     29.998   -113.562
 2010.683100      1.514     30.010   -113.596
 2010.685800      1.518     30.011   -113.605
 2010.688500      1.519     30.013   -113.613
 2010.691300      1.515     30.030   -113.665
 2010.694000      1.521     30.038   -113.693
 2010.696700      1.522     30.040   -113.699
 2010.699500      1.523     30.044   -113.713
 2010.702200      1.522     30.045   -113.718
 2010.704900      1.517     30.051   -113.744
 2010.707700      1.510     30.062   -113.781
 2010.710400      1.501     30.087   -113.859
 2010.713100      1.496     30.100   -113.899
 2010.715800      1.488     30.110   -113.927
 2010.718600      1.486     30.130   -113.971
 2010.721300      1.493     30.158   -114.066
 2010.724000      1.493     30.164   -114.080
 2010.726800      1.492     30.179   -114.116
 2010.729500      1.493     30.187   -114.137
 2010.732200      1.493     30.192   -114.149
 2010.735000      1.499     30.198   -114.171
 2010.737700      1.499     30.207   -114.195
 2010.740400      1.499     30.211   -114.208
 2010.743200      1.497     30.214   -114.225
 2010.745900      1.492     30.220   -114.260
 2010.748600      1.503     30.230   -114.315
 2010.751400      1.502     30.234   -114.329
 2010.754100      1.511     30.242   -114.367
 2010.756800      1.493     30.258   -114.425
 2010.759600      1.490     30.280   -114.498
 2010.762300      1.483     30.299   -114.542
 2010.765000      1.482     30.304   -114.556
 2010.767800      1.482     30.306   -114.563
 2010.770500      1.480     30.315   -114.587
 2010.773200      1.481     30.321   -114.608
 2010.776000      1.481     30.325   -114.625
 2010.778700      1.484     30.325   -114.634
 2010.781400      1.482     30.326   -114.641
 2010.784200      1.483     30.337   -114.680
 2010.786900      1.487     30.345   -114.710
 2010.789600      1.490     30.345   -114.719
 2010.792300      1.493     30.348   -114.729
 2010.795100      1.494     30.351   -114.741
 2010.797800      1.492     30.353   -114.748
 2010.800500      1.492     30.356   -114.757
 2010.803300      1.494     30.366   -114.809
 2010.806000      1.494     30.369   -114.821
 2010.808700      1.493     30.370   -114.826
 2010.811500      1.493     30.370   -114.827
 2010.814200      1.492     30.371   -114.830
 2010.816900      1.492     30.371   -114.831
 2010.819700      1.493     30.371   -114.832
 2010.822400      1.494     30.371   -114.836
 2010.825100      1.494     30.372   -114.841
 2010.827900      1.499     30.384   -114.895
 2010.830600      1.504     30.400   -114.996
 2010.833300      1.503     30.406   -115.025
 2010.836100      1.506     30.429   -115.131
 2010.838800      1.512     30.443   -115.203
 2010.841500      1.513     30.443   -115.213
 2010.844300      1.511     30.444   -115.218
 2010.847000      1.512     30.444   -115.220
 2010.849700      1.520     30.453   -115.263
 2010.852500      1.538     30.476   -115.386
 2010.855200      1.541     30.489   -115.444
 2010.857900      1.542     30.493   -115.460
 2010.860700      1.542     30.496   -115.468
 2010.863400      1.543     30.496   -115.471
 2010.866100      1.546     30.496   -115.480
 2010.868900      1.543     30.498   -115.489
 2010.871600      1.534     30.504   -115.514
 2010.874300      1.529     30.508   -115.533
 2010.877000      1.530     30.508   -115.536
 2010.879800      1.532     30.508   -115.539
 2010.882500      1.532     30.508   -115.540
 2010.885200      1.531     30.509   -115.543
 2010.888000      1.532     30.522   -115.599
 2010.890700      1.537     30.531   -115.655
 2010.893400      1.540     30.538   -115.712
 2010.896200      1.580     30.561   -115.876
 2010.898900      1.621     30.602   -116.102
 2010.901600      1.616     30.629   -116.234
 2010.904400      1.636     30.684   -116.509
 2010.907100      1.676     30.752   -116.864
 2010.909800      1.695     30.810   -117.133
 2010.912600      1.695     30.863   -117.343
 2010.915300      1.718     30.912   -117.563
 2010.918000      1.724     30.952   -117.716
 2010.920800      1.729     30.984   -117.853
 2010.923500      1.734     30.995   -117.907
 2010.926200      1.725     31.019   -118.000
 2010.929000      1.735     31.047   -118.092
 2010.931700      1.736     31.099   -118.286
 2010.934400      1.734     31.115   -118.363
 2010.937200      1.729     31.119   -118.381
 2010.939900      1.735     31.126   -118.400
 2010.942600      1.734     31.127   -118.406
 2010.945400      1.734     31.127   -118.406
 2010.948100      1.735     31.127   -118.408
 2010.950800      1.736     31.127   -118.411
 2010.953600      1.735     31.128   -118.415
 2010.956300      1.732     31.131   -118.424
 2010.959000      1.728     31.132   -118.436
 2010.961700      1.728     31.139   -118.466
 2010.964500      1.729     31.139   -118.469
 2010.967200      1.730     31.142   -118.475
 2010.969900      1.732     31.157   -118.509
 2010.972700      1.733     31.163   -118.539
 2010.975400      1.729     31.170   -118.565
 2010.978100      1.724     31.185   -118.601
 2010.980900      1.725     31.186   -118.609
 2010.983600      1.736     31.189   -118.653
 2010.986300      1.762     31.219   -118.796
 2010.989100      1.767     31.221   -118.808
 2010.991800      1.778     31.222   -118.829
 2010.994500      1.784     31.222   -118.840
 2010.997300      1.784     31.223   -118.841
 2011.000000      1.784     31.223   -118.844
 2011.002700      1.787     31.224   -118.852
 2011.005500      1.789     31.225   -118.857
 2011.008200      1.789     31.225   -118.858
 2011.010900      1.789     31.226   -118.860
 2011.013700      1.790     31.226   -118.862
 2011.016400      1.790     31.228   -118.866
 2011.019100      1.790     31.229   -118.875
 2011.021900      1.790     31.231   -118.879
 2011.024600      1.790     31.233   -118.887
 2011.027300      1.790     31.234   -118.894
 2011.030100      1.789     31.236   -118.901
 2011.032800      1.789     31.246   -118.925
 2011.035500      1.789     31.248   -118.936
 2011.038300      1.786     31.257   -118.954
 2011.041000      1.784     31.271   -118.982
 2011.043700      1.784     31.280   -119.013
 2011.046400      1.792     31.294   -119.087
 2011.049200      1.799     31.330   -119.209
 2011.051900      1.819     31.353   -119.318
 2011.054600      1.824     31.361   -119.360
 2011.057400      1.825     31.368   -119.404
 2011.060100      1.821     31.378   -119.429
 2011.062800      1.822     31.384   -119.444
 2011.065600      1.822     31.387   -119.450
 2011.068300      1.822     31.390   -119.457
 2011.071000      1.820     31.394   -119.468
 2011.073800      1.819     31.398   -119.478
 2011.076500      1.819     31.401   -119.486
 2011.079200      1.819     31.403   -119.493
 2011.082000      1.819     31.404   -119.498
 2011.084700      1.817     31.409   -119.510
 2011.087400      1.801     31.426   -119.565
 2011.090200      1.794     31.446   -119.627
 2011.092900      1.785     31.464   -119.682
 2011.095600      1.752     31.514   -119.809
 2011.098400      1.746     31.527   -119.849
 2011.101100      1.739     31.552   -119.906
 2011.103800      1.736     31.563   -119.936
 2011.106600      1.732     31.575   -119.983
 2011.109300      1.732     31.584   -120.017
 2011.112000      1.734     31.591   -120.042
 2011.114800      1.741     31.595   -120.069
 2011.117500      1.747     31.599   -120.092
 2011.120200      1.749     31.600   -120.099
 2011.123000      1.749     31.600   -120.100
 2011.125700      1.750     31.600   -120.103
 2011.128400      1.750     31.602   -120.110
 2011.131100      1.752     31.608   -120.124
 2011.133900      1.753     31.611   -120.133
 2011.136600      1.754     31.612   -120.139
 2011.139300      1.749     31.629   -120.190
 2011.142100      1.752     31.647   -120.260
 2011.144800      1.754     31.649   -120.269
 2011.147500      1.750     31.655   -120.286
 2011.150300      1.750     31.664   -120.313
 2011.153000      1.748     31.672   -120.345
 2011.155700      1.742     31.698   -120.436
 2011.158500      1.747     31.706   -120.471
 2011.161200      1.752     31.714   -120.504
 2011.163900      1.755     31.716   -120.515
 2011.166700      1.755     31.716   -120.516
 2011.169400      1.755     31.717   -120.518
 2011.172100      1.756     31.718   -120.528
 2011.174900      1.762     31.733   -120.610
 2011.177600      1.759     31.742   -120.640
 2011.180300      1.760     31.757   -120.682
 2011.183100      1.762     31.770   -120.741
 2011.185800      1.765     31.776   -120.775
 2011.188500      1.766     31.779   -120.795
 2011.191300      1.766     31.779   -120.798
 2011.194000      1.766     31.780   -120.803
 2011.196700      1.766     31.781   -120.806
 2011.199500      1.766     31.781   -120.809
 2011.202200      1.768     31.781   -120.813
 2011.204900      1.769     31.782   -120.817
 2011.207700      1.766     31.785   -120.828
 2011.210400      1.767     31.791   -120.847
 2011.213100      1.788     31.801   -120.899
 2011.215800      1.798     31.810   -120.935
 2011.218600      1.804     31.825   -120.993
 2011.221300      1.810     31.839   -121.046
 2011.224000      1.810     31.844   -121.062
 2011.226800      1.809     31.854   -121.087
 2011.229500      1.809     31.861   -121.107
 2011.232200      1.811     31.863   -121.115
 2011.235000      1.811     31.867   -121.129
 2011.237700      1.805     31.880   -121.161
 2011.240400      1.798     31.892   -121.191
 2011.243200      1.798     31.900   -121.209
 2011.245900      1.797     31.908   -121.229
 2011.248600      1.794     31.913   -121.248
 2011.251400      1.787     31.946   -121.322
 2011.254100      1.786     31.964   -121.371
 2011.256800      1.786     31.971   -121.385
 2011.259600      1.786     31.975   -121.394
 2011.262300      1.784     31.978   -121.404
 2011.265000      1.786     31.994   -121.456
 2011.267800      1.787     32.002   -121.479
 2011.270500      1.786     32.012   -121.502
 2011.273200      1.787     32.018   -121.524
 2011.276000      1.788     32.020   -121.529
 2011.278700      1.790     32.022   -121.536
 2011.281400      1.793     32.023   -121.544
 2011.284200      1.794     32.024   -121.549
 2011.286900      1.797     32.043   -121.590
 2011.289600      1.797     32.050   -121.610
 2011.292300      1.796     32.054   -121.618
 2011.295100      1.797     32.057   -121.627
 2011.297800      1.792     32.068   -121.652
 2011.300500      1.791     32.080   -121.681
 2011.303300      1.784     32.096   -121.721
 2011.306000      1.784     32.113   -121.766
 2011.308700      1.787     32.117   -121.780
 2011.311500      1.790     32.116   -121.788
 2011.314200      1.793     32.116   -121.795
 2011.316900      1.794     32.118   -121.807
 2011.319700      1.799     32.123   -121.845
 2011.322400      1.801     32.128   -121.865
 2011.325100      1.803     32.135   -121.890
 2011.327900      1.812     32.135   -121.906
 2011.330600      1.820     32.136   -121.922
 2011.333300      1.825     32.135   -121.931
 2011.336100      1.825     32.138   -121.941
 2011.338800      1.824     32.145   -121.978
 2011.341500      1.825     32.147   -121.986
 2011.344300      1.821     32.153   -122.003
 2011.347000      1.816     32.163   -122.026
 2011.349700      1.813     32.173   -122.058
 2011.352500      1.812     32.176   -122.068
 2011.355200      1.809     32.179   -122.079
 2011.357900      1.806     32.182   -122.088
 2011.360700      1.806     32.183   -122.094
 2011.363400      1.807     32.185   -122.098
 2011.366100      1.809     32.187   -122.105
 2011.368900      1.806     32.192   -122.131
 2011.371600      1.807     32.195   -122.147
 2011.374300      1.809     32.196   -122.154
 2011.377000      1.804     32.203   -122.176
 2011.379800      1.800     32.221   -122.230
 2011.382500      1.799     32.224   -122.247
 2011.385200      1.800     32.225   -122.254
 2011.388000      1.801     32.225   -122.257
 2011.390700      1.801     32.225   -122.259
 2011.393400      1.801     32.226   -122.262
 2011.396200      1.801     32.227   -122.264
 2011.398900      1.806     32.229   -122.293
 2011.401600      1.836     32.245   -122.398
 2011.404400      1.863     32.293   -122.606
 2011.407100      1.865     32.294   -122.617
 2011.409800      1.861     32.297   -122.642
 2011.412600      1.862     32.298   -122.648
 2011.415300      1.862     32.299   -122.653
 2011.418000      1.861     32.299   -122.658
 2011.420800      1.861     32.300   -122.660
 2011.423500      1.860     32.301   -122.665
 2011.426200      1.860     32.304   -122.670
 2011.429000      1.857     32.311   -122.687
 2011.431700      1.854     32.314   -122.697
 2011.434400      1.854     32.315   -122.700
 2011.437200      1.857     32.318   -122.713
 2011.439900      1.860     32.321   -122.725
 2011.442600      1.865     32.323   -122.738
 2011.445400      1.870     32.327   -122.754
 2011.448100      1.871     32.327   -122.757
 2011.450800      1.871     32.328   -122.761
 2011.453600      1.872     32.329   -122.769
 2011.456300      1.873     32.329   -122.772
 2011.459000      1.873     32.329   -122.774
 2011.461700      1.873     32.329   -122.775
 2011.464500      1.870     32.330   -122.782
 2011.467200      1.863     32.332   -122.795
 2011.469900      1.861     32.333   -122.801
 2011.472700      1.860     32.334   -122.806
 2011.475400      1.860     32.334   -122.809
 2011.478100      1.860     32.335   -122.810
 2011.480900      1.861     32.335   -122.812
 2011.483600      1.862     32.338   -122.819
 2011.486300      1.862     32.343   -122.828
 2011.489100      1.861     32.343   -122.833
 2011.491800      1.854     32.357   -122.874
 2011.494500      1.856     32.359   -122.883
 2011.497300      1.858     32.361   -122.892
 2011.500000      1.869     32.365   -122.923
 2011.502700      1.891     32.382   -123.017
 2011.505500      1.898     32.384   -123.036
 2011.508200      1.894     32.387   -123.048
 2011.510900      1.893     32.389   -123.054
 2011.513700      1.893     32.389   -123.057
 2011.516400      1.894     32.390   -123.061
 2011.519100      1.879     32.404   -123.136
 2011.521900      1.880     32.411   -123.164
 2011.524600      1.873     32.421   -123.198
 2011.527300      1.869     32.424   -123.212
 2011.530100      1.866     32.435   -123.265
 2011.532800      1.866     32.435   -123.271
 2011.535500      1.856     32.441   -123.297
 2011.538300      1.836     32.461   -123.353
 2011.541000      1.824     32.483   -123.403
 2011.543700      1.817     32.488   -123.426
 2011.546400      1.815     32.492   -123.436
 2011.549200      1.816     32.512   -123.498
 2011.551900      1.821     32.530   -123.575
 2011.554600      1.843     32.542   -123.675
 2011.557400      1.861     32.543   -123.712
 2011.560100      1.864     32.543   -123.720
 2011.562800      1.865     32.543   -123.722
 2011.565600      1.865     32.544   -123.724
 2011.568300      1.865     32.545   -123.727
 2011.571000      1.865     32.545   -123.728
 2011.573800      1.865     32.546   -123.730
 2011.576500      1.865     32.547   -123.733
 2011.579200      1.865     32.548   -123.736
 2011.582000      1.865     32.548   -123.739
 2011.584700      1.867     32.549   -123.751
 2011.587400      1.867     32.550   -123.758
 2011.590200      1.869     32.552   -123.768
 2011.592900      1.872     32.553   -123.776
 2011.595600      1.875     32.553   -123.782
 2011.598400      1.881     32.553   -123.793
 2011.601100      1.887     32.553   -123.805
 2011.603800      1.892     32.554   -123.818
 2011.606600      1.895     32.556   -123.825
 2011.609300      1.895     32.557   -123.828
 2011.612000      1.895     32.562   -123.842
 2011.614800      1.895     32.566   -123.858
 2011.617500      1.896     32.566   -123.863
 2011.620200      1.898     32.567   -123.868
 2011.623000      1.899     32.568   -123.871
 2011.625700      1.895     32.570   -123.886
 2011.628400      1.886     32.616   -124.057
 2011.631100      1.888     32.636   -124.140
 2011.633900      1.903     32.704   -124.411
 2011.636600      1.916     32.707   -124.461
 2011.639300      1.919     32.765   -124.691
 2011.642100      1.930     32.787   -124.769
 2011.644800      1.947     32.808   -124.869
 2011.647500      1.954     32.813   -124.892
 2011.650300      1.948     32.822   -124.917
 2011.653000      1.948     32.829   -124.942
 2011.655700      1.937     32.863   -125.043
 2011.658500      1.936     32.882   -125.103
 2011.661200      1.936     32.886   -125.120
 2011.663900      1.937     32.886   -125.125
 2011.666700      1.927     32.894   -125.161
 2011.669400      1.924     32.918   -125.257
 2011.672100      1.925     32.923   -125.281
 2011.674900      1.924     32.924   -125.287
 2011.677600      1.920     32.926   -125.294
 2011.680300      1.921     32.928   -125.306
 2011.683100      1.931     32.933   -125.343
 2011.685800      1.932     32.939   -125.371
 2011.688500      1.942     32.942   -125.402
 2011.691300      1.940     32.971   -125.499
 2011.694000      1.945     33.012   -125.625
 2011.696700      1.953     33.037   -125.692
 2011.699500      1.956     33.046   -125.715
 2011.702200      1.962     33.057   -125.744
 2011.704900      1.964     33.064   -125.763
 2011.707700      1.966     33.071   -125.778
 2011.710400      1.970     33.073   -125.791
 2011.713100      1.969     33.074   -125.797
 2011.715800      1.968     33.075   -125.803
 2011.718600      1.967     33.077   -125.808
 2011.721300      1.968     33.077   -125.811
 2011.724000      1.971     33.076   -125.817
 2011.726800      1.970     33.081   -125.832
 2011.729500      1.969     33.092   -125.877
 2011.732200      1.967     33.102   -125.917
 2011.735000      1.969     33.106   -125.933
 2011.737700      1.969     33.107   -125.937
 2011.740400      1.970     33.108   -125.939
 2011.743200      1.971     33.108   -125.943
 2011.745900      1.969     33.111   -125.958
 2011.748600      1.970     33.115   -125.973
 2011.751400      1.972     33.123   -126.017
 2011.754100      1.975     33.125   -126.029
 2011.756800      1.982     33.153   -126.134
 2011.759600      1.979     33.167   -126.176
 2011.762300      1.980     33.193   -126.232
 2011.765000      1.981     33.201   -126.259
 2011.767800      1.981     33.205   -126.270
 2011.770500      1.982     33.206   -126.272
 2011.773200      1.997     33.208   -126.303
