Time            N-Disp    E-Disp    U-Disp
 2010.357900      1.634     27.532    -96.745
 2010.360700      1.640     27.539    -96.766
 2010.363400      1.642     27.542    -96.775
 2010.366100      1.644     27.544    -96.784
 2010.368900      1.649     27.556    -96.832
 2010.371600      1.657     27.561    -96.856
 2010.374300      1.656     27.561    -96.861
 2010.377000      1.654     27.562    -96.866
 2010.379800      1.654     27.562    -96.868
 2010.382500      1.654     27.562    -96.869
 2010.385200      1.656     27.562    -96.872
 2010.388000      1.661     27.564    -96.883
 2010.390700      1.663     27.565    -96.888
 2010.393400      1.666     27.566    -96.894
 2010.396200      1.667     27.567    -96.897
 2010.398900      1.668     27.568    -96.899
 2010.401600      1.673     27.568    -96.909
 2010.404400      1.675     27.568    -96.913
 2010.407100      1.670     27.574    -96.932
 2010.409800      1.671     27.578    -96.949
 2010.412600      1.670     27.579    -96.954
 2010.415300      1.670     27.580    -96.962
 2010.418000      1.669     27.589    -96.995
 2010.420800      1.675     27.600    -97.027
 2010.423500      1.687     27.613    -97.078
 2010.426200      1.685     27.620    -97.101
 2010.429000      1.680     27.633    -97.134
 2010.431700      1.677     27.643    -97.160
 2010.434400      1.672     27.665    -97.217
 2010.437200      1.665     27.716    -97.403
 2010.439900      1.676     27.733    -97.463
 2010.442600      1.673     27.743    -97.493
 2010.445400      1.663     27.776    -97.580
 2010.448100      1.666     27.800    -97.661
 2010.450800      1.671     27.806    -97.679
 2010.453600      1.669     27.809    -97.689
 2010.456300      1.666     27.813    -97.704
 2010.459000      1.664     27.815    -97.711
 2010.461700      1.665     27.821    -97.725
 2010.464500      1.666     27.822    -97.730
 2010.467200      1.666     27.822    -97.731
 2010.469900      1.663     27.825    -97.743
 2010.472700      1.678     27.833    -97.780
 2010.475400      1.694     27.862    -97.873
 2010.478100      1.693     27.873    -97.902
 2010.480900      1.690     27.877    -97.913
 2010.483600      1.691     27.880    -97.919
 2010.486300      1.690     27.884    -97.928
 2010.489100      1.687     27.887    -97.936
 2010.491800      1.687     27.888    -97.939
 2010.494500      1.686     27.889    -97.941
 2010.497300      1.686     27.890    -97.944
 2010.500000      1.686     27.891    -97.946
 2010.502700      1.685     27.891    -97.948
 2010.505500      1.685     27.892    -97.950
 2010.508200      1.685     27.894    -97.953
 2010.510900      1.685     27.895    -97.955
 2010.513700      1.687     27.897    -97.967
 2010.516400      1.715     27.909    -98.042
 2010.519100      1.736     27.919    -98.098
 2010.521900      1.738     27.922    -98.110
 2010.524600      1.741     27.924    -98.118
 2010.527300      1.744     27.924    -98.123
 2010.530100      1.746     27.925    -98.127
 2010.532800      1.748     27.925    -98.133
 2010.535500      1.754     27.924    -98.146
 2010.538300      1.758     27.924    -98.154
 2010.541000      1.767     27.924    -98.173
 2010.543700      1.781     27.929    -98.202
 2010.546400      1.782     27.934    -98.216
 2010.549200      1.779     27.943    -98.242
 2010.551900      1.778     27.952    -98.267
 2010.554600      1.778     27.966    -98.300
 2010.557400      1.781     27.970    -98.312
 2010.560100      1.776     27.972    -98.326
 2010.562800      1.779     27.979    -98.351
 2010.565600      1.781     27.982    -98.364
 2010.568300      1.779     27.997    -98.404
 2010.571000      1.773     28.021    -98.486
 2010.573800      1.769     28.032    -98.526
 2010.576500      1.766     28.045    -98.557
 2010.579200      1.773     28.045    -98.572
 2010.582000      1.784     28.045    -98.593
 2010.584700      1.791     28.045    -98.611
 2010.587400      1.792     28.047    -98.617
 2010.590200      1.793     28.050    -98.625
 2010.592900      1.796     28.070    -98.678
 2010.595600      1.795     28.073    -98.687
 2010.598400      1.797     28.074    -98.699
 2010.601100      1.792     28.080    -98.714
 2010.603800      1.791     28.094    -98.744
 2010.606600      1.793     28.097    -98.753
 2010.609300      1.795     28.099    -98.760
 2010.612000      1.807     28.100    -98.784
 2010.614800      1.813     28.101    -98.796
 2010.617500      1.815     28.101    -98.801
 2010.620200      1.821     28.104    -98.816
 2010.623000      1.830     28.109    -98.840
 2010.625700      1.838     28.114    -98.862
 2010.628400      1.840     28.134    -98.924
 2010.631100      1.847     28.143    -98.958
 2010.633900      1.853     28.161    -99.015
 2010.636600      1.836     28.186    -99.092
 2010.639300      1.844     28.232    -99.230
 2010.642100      1.846     28.269    -99.335
 2010.644800      1.850     28.271    -99.349
 2010.647500      1.848     28.276    -99.366
 2010.650300      1.847     28.287    -99.402
 2010.653000      1.861     28.304    -99.463
 2010.655700      1.863     28.322    -99.505
 2010.658500      1.867     28.342    -99.560
 2010.661200      1.872     28.375    -99.639
 2010.663900      1.873     28.387    -99.669
 2010.666700      1.878     28.396    -99.692
 2010.669400      1.880     28.400    -99.703
 2010.672100      1.890     28.413    -99.751
 2010.674900      1.891     28.426    -99.788
 2010.677600      1.887     28.461    -99.878
 2010.680300      1.878     28.490    -99.967
 2010.683100      1.877     28.502    -99.999
 2010.685800      1.880     28.504   -100.007
 2010.688500      1.882     28.505   -100.015
 2010.691300      1.879     28.521   -100.059
 2010.694000      1.883     28.529   -100.085
 2010.696700      1.884     28.531   -100.091
 2010.699500      1.886     28.535   -100.104
 2010.702200      1.885     28.536   -100.109
 2010.704900      1.881     28.541   -100.129
 2010.707700      1.875     28.552   -100.163
 2010.710400      1.868     28.574   -100.230
 2010.713100      1.864     28.587   -100.265
 2010.715800      1.856     28.596   -100.292
 2010.718600      1.855     28.614   -100.332
 2010.721300      1.861     28.642   -100.420
 2010.724000      1.861     28.647   -100.433
 2010.726800      1.861     28.662   -100.467
 2010.729500      1.862     28.669   -100.486
 2010.732200      1.862     28.673   -100.497
 2010.735000      1.868     28.679   -100.518
 2010.737700      1.868     28.688   -100.541
 2010.740400      1.868     28.692   -100.553
 2010.743200      1.866     28.695   -100.569
 2010.745900      1.861     28.701   -100.603
 2010.748600      1.871     28.712   -100.656
 2010.751400      1.871     28.716   -100.669
 2010.754100      1.879     28.723   -100.704
 2010.756800      1.865     28.736   -100.748
 2010.759600      1.863     28.757   -100.812
 2010.762300      1.857     28.775   -100.854
 2010.765000      1.856     28.780   -100.867
 2010.767800      1.857     28.782   -100.873
 2010.770500      1.855     28.791   -100.897
 2010.773200      1.855     28.796   -100.917
 2010.776000      1.856     28.800   -100.933
 2010.778700      1.858     28.800   -100.942
 2010.781400      1.857     28.801   -100.947
 2010.784200      1.859     28.810   -100.974
 2010.786900      1.862     28.818   -101.004
 2010.789600      1.866     28.819   -101.013
 2010.792300      1.868     28.821   -101.022
 2010.795100      1.869     28.824   -101.033
 2010.797800      1.868     28.826   -101.041
 2010.800500      1.867     28.829   -101.049
 2010.803300      1.869     28.840   -101.099
 2010.806000      1.870     28.842   -101.110
 2010.808700      1.869     28.844   -101.115
 2010.811500      1.869     28.844   -101.116
 2010.814200      1.868     28.845   -101.119
 2010.816900      1.868     28.845   -101.120
 2010.819700      1.868     28.845   -101.121
 2010.822400      1.869     28.845   -101.124
 2010.825100      1.870     28.845   -101.130
 2010.827900      1.874     28.858   -101.181
 2010.830600      1.880     28.875   -101.279
 2010.833300      1.879     28.881   -101.307
 2010.836100      1.881     28.905   -101.409
 2010.838800      1.887     28.919   -101.478
 2010.841500      1.888     28.920   -101.488
 2010.844300      1.886     28.921   -101.492
 2010.847000      1.887     28.921   -101.494
 2010.849700      1.895     28.930   -101.536
 2010.852500      1.912     28.954   -101.655
 2010.855200      1.915     28.967   -101.710
 2010.857900      1.917     28.971   -101.726
 2010.860700      1.917     28.974   -101.733
 2010.863400      1.917     28.975   -101.737
 2010.866100      1.920     28.974   -101.745
 2010.868900      1.918     28.976   -101.754
 2010.871600      1.909     28.982   -101.778
 2010.874300      1.904     28.987   -101.795
 2010.877000      1.905     28.986   -101.798
 2010.879800      1.907     28.986   -101.801
 2010.882500      1.907     28.987   -101.803
 2010.885200      1.906     28.987   -101.805
 2010.888000      1.908     28.997   -101.843
 2010.890700      1.914     29.004   -101.889
 2010.893400      1.915     29.008   -101.931
 2010.896200      1.953     29.032   -102.083
 2010.898900      1.994     29.075   -102.302
 2010.901600      1.988     29.103   -102.430
 2010.904400      2.012     29.157   -102.681
 2010.907100      2.054     29.227   -103.016
 2010.909800      2.074     29.286   -103.276
 2010.912600      2.074     29.339   -103.482
 2010.915300      2.098     29.389   -103.696
 2010.918000      2.105     29.429   -103.838
 2010.920800      2.111     29.461   -103.968
 2010.923500      2.115     29.472   -104.017
 2010.926200      2.107     29.496   -104.108
 2010.929000      2.117     29.524   -104.199
 2010.931700      2.118     29.576   -104.385
 2010.934400      2.116     29.593   -104.460
 2010.937200      2.111     29.597   -104.477
 2010.939900      2.117     29.604   -104.496
 2010.942600      2.116     29.605   -104.501
 2010.945400      2.116     29.605   -104.501
 2010.948100      2.117     29.605   -104.503
 2010.950800      2.118     29.605   -104.506
 2010.953600      2.117     29.606   -104.509
 2010.956300      2.114     29.609   -104.519
 2010.959000      2.111     29.610   -104.530
 2010.961700      2.110     29.617   -104.558
 2010.964500      2.111     29.617   -104.560
 2010.967200      2.112     29.620   -104.567
 2010.969900      2.115     29.634   -104.599
 2010.972700      2.116     29.641   -104.628
 2010.975400      2.111     29.648   -104.654
 2010.978100      2.107     29.662   -104.689
 2010.980900      2.108     29.664   -104.697
 2010.983600      2.119     29.667   -104.737
 2010.986300      2.145     29.697   -104.872
 2010.989100      2.150     29.699   -104.883
 2010.991800      2.161     29.700   -104.904
 2010.994500      2.166     29.701   -104.915
 2010.997300      2.166     29.701   -104.917
 2011.000000      2.166     29.702   -104.920
 2011.002700      2.169     29.702   -104.927
 2011.005500      2.171     29.703   -104.932
 2011.008200      2.172     29.703   -104.933
 2011.010900      2.172     29.704   -104.935
 2011.013700      2.172     29.704   -104.936
 2011.016400      2.172     29.706   -104.941
 2011.019100      2.173     29.708   -104.949
 2011.021900      2.172     29.709   -104.953
 2011.024600      2.172     29.711   -104.961
 2011.027300      2.173     29.712   -104.967
 2011.030100      2.172     29.714   -104.974
 2011.032800      2.172     29.724   -104.997
 2011.035500      2.171     29.727   -105.007
 2011.038300      2.169     29.735   -105.025
 2011.041000      2.167     29.748   -105.052
 2011.043700      2.167     29.757   -105.079
 2011.046400      2.174     29.772   -105.150
 2011.049200      2.182     29.808   -105.268
 2011.051900      2.201     29.831   -105.373
 2011.054600      2.207     29.839   -105.414
 2011.057400      2.208     29.847   -105.456
 2011.060100      2.204     29.856   -105.481
 2011.062800      2.204     29.862   -105.495
 2011.065600      2.205     29.865   -105.501
 2011.068300      2.205     29.868   -105.507
 2011.071000      2.203     29.871   -105.518
 2011.073800      2.201     29.876   -105.528
 2011.076500      2.201     29.878   -105.535
 2011.079200      2.201     29.880   -105.542
 2011.082000      2.202     29.882   -105.546
 2011.084700      2.200     29.886   -105.558
 2011.087400      2.185     29.903   -105.612
 2011.090200      2.177     29.923   -105.672
 2011.092900      2.169     29.941   -105.724
 2011.095600      2.137     29.990   -105.849
 2011.098400      2.131     30.003   -105.888
 2011.101100      2.124     30.027   -105.942
 2011.103800      2.120     30.038   -105.971
 2011.106600      2.117     30.050   -106.016
 2011.109300      2.116     30.059   -106.049
 2011.112000      2.118     30.067   -106.074
 2011.114800      2.125     30.070   -106.100
 2011.117500      2.131     30.075   -106.123
 2011.120200      2.133     30.076   -106.129
 2011.123000      2.133     30.076   -106.130
 2011.125700      2.134     30.076   -106.132
 2011.128400      2.133     30.078   -106.139
 2011.131100      2.135     30.084   -106.152
 2011.133900      2.137     30.086   -106.161
 2011.136600      2.137     30.088   -106.167
 2011.139300      2.132     30.105   -106.217
 2011.142100      2.135     30.123   -106.284
 2011.144800      2.137     30.125   -106.293
 2011.147500      2.134     30.131   -106.309
 2011.150300      2.134     30.139   -106.335
 2011.153000      2.131     30.147   -106.367
 2011.155700      2.126     30.174   -106.455
 2011.158500      2.131     30.182   -106.489
 2011.161200      2.136     30.189   -106.521
 2011.163900      2.139     30.191   -106.531
 2011.166700      2.139     30.192   -106.533
 2011.169400      2.139     30.192   -106.534
 2011.172100      2.140     30.194   -106.543
 2011.174900      2.145     30.210   -106.623
 2011.177600      2.142     30.218   -106.652
 2011.180300      2.144     30.233   -106.692
 2011.183100      2.145     30.246   -106.750
 2011.185800      2.149     30.253   -106.782
 2011.188500      2.150     30.256   -106.801
 2011.191300      2.150     30.256   -106.804
 2011.194000      2.149     30.257   -106.809
 2011.196700      2.149     30.258   -106.812
 2011.199500      2.149     30.258   -106.815
 2011.202200      2.151     30.258   -106.819
 2011.204900      2.152     30.259   -106.822
 2011.207700      2.149     30.262   -106.834
 2011.210400      2.151     30.268   -106.851
 2011.213100      2.171     30.278   -106.901
 2011.215800      2.180     30.288   -106.937
 2011.218600      2.187     30.303   -106.994
 2011.221300      2.193     30.317   -107.046
 2011.224000      2.192     30.322   -107.061
 2011.226800      2.192     30.332   -107.085
 2011.229500      2.192     30.338   -107.105
 2011.232200      2.193     30.340   -107.112
 2011.235000      2.193     30.345   -107.127
 2011.237700      2.188     30.358   -107.157
 2011.240400      2.181     30.369   -107.188
 2011.243200      2.181     30.377   -107.205
 2011.245900      2.180     30.385   -107.224
 2011.248600      2.176     30.390   -107.242
 2011.251400      2.169     30.422   -107.315
 2011.254100      2.169     30.440   -107.363
 2011.256800      2.169     30.447   -107.377
 2011.259600      2.169     30.450   -107.386
 2011.262300      2.167     30.454   -107.396
 2011.265000      2.169     30.470   -107.446
 2011.267800      2.170     30.478   -107.468
 2011.270500      2.169     30.488   -107.491
 2011.273200      2.170     30.494   -107.511
 2011.276000      2.171     30.496   -107.516
 2011.278700      2.172     30.497   -107.523
 2011.281400      2.175     30.499   -107.530
 2011.284200      2.177     30.499   -107.535
 2011.286900      2.179     30.518   -107.575
 2011.289600      2.179     30.525   -107.594
 2011.292300      2.178     30.528   -107.602
 2011.295100      2.179     30.532   -107.610
 2011.297800      2.174     30.543   -107.635
 2011.300500      2.173     30.554   -107.663
 2011.303300      2.166     30.570   -107.702
 2011.306000      2.167     30.586   -107.746
 2011.308700      2.169     30.590   -107.760
 2011.311500      2.172     30.590   -107.766
 2011.314200      2.175     30.590   -107.773
 2011.316900      2.176     30.592   -107.781
 2011.319700      2.181     30.597   -107.813
 2011.322400      2.183     30.601   -107.832
 2011.325100      2.185     30.608   -107.856
 2011.327900      2.194     30.609   -107.872
 2011.330600      2.201     30.610   -107.887
 2011.333300      2.206     30.609   -107.896
 2011.336100      2.207     30.612   -107.905
 2011.338800      2.205     30.619   -107.941
 2011.341500      2.206     30.621   -107.948
 2011.344300      2.202     30.627   -107.964
 2011.347000      2.198     30.636   -107.987
 2011.349700      2.195     30.646   -108.018
 2011.352500      2.194     30.650   -108.028
 2011.355200      2.190     30.652   -108.038
 2011.357900      2.188     30.655   -108.047
 2011.360700      2.188     30.657   -108.052
 2011.363400      2.189     30.658   -108.056
 2011.366100      2.190     30.660   -108.063
 2011.368900      2.188     30.666   -108.088
 2011.371600      2.189     30.668   -108.103
 2011.374300      2.191     30.669   -108.110
 2011.377000      2.186     30.676   -108.132
 2011.379800      2.182     30.694   -108.185
 2011.382500      2.181     30.698   -108.201
 2011.385200      2.182     30.698   -108.207
 2011.388000      2.183     30.698   -108.210
 2011.390700      2.183     30.699   -108.212
 2011.393400      2.183     30.700   -108.215
 2011.396200      2.183     30.700   -108.217
 2011.398900      2.188     30.703   -108.244
 2011.401600      2.218     30.720   -108.342
 2011.404400      2.245     30.768   -108.541
 2011.407100      2.247     30.769   -108.551
 2011.409800      2.245     30.772   -108.573
 2011.412600      2.245     30.773   -108.579
 2011.415300      2.246     30.774   -108.584
 2011.418000      2.245     30.775   -108.586
 2011.420800      2.245     30.775   -108.588
 2011.423500      2.245     30.776   -108.591
 2011.426200      2.245     30.778   -108.596
 2011.429000      2.243     30.785   -108.609
 2011.431700      2.240     30.787   -108.617
 2011.434400      2.240     30.787   -108.620
 2011.437200      2.243     30.791   -108.632
 2011.439900      2.246     30.794   -108.644
 2011.442600      2.251     30.795   -108.655
 2011.445400      2.256     30.799   -108.668
 2011.448100      2.257     30.800   -108.671
 2011.450800      2.258     30.800   -108.673
 2011.453600      2.258     30.801   -108.677
 2011.456300      2.259     30.802   -108.680
 2011.459000      2.260     30.802   -108.682
 2011.461700      2.260     30.802   -108.683
 2011.464500      2.257     30.802   -108.688
 2011.467200      2.251     30.804   -108.700
 2011.469900      2.249     30.805   -108.705
 2011.472700      2.248     30.806   -108.709
 2011.475400      2.248     30.806   -108.710
 2011.478100      2.248     30.807   -108.712
 2011.480900      2.249     30.807   -108.713
 2011.483600      2.249     30.810   -108.719
 2011.486300      2.250     30.814   -108.727
 2011.489100      2.250     30.814   -108.731
 2011.491800      2.247     30.824   -108.757
 2011.494500      2.250     30.827   -108.764
 2011.497300      2.252     30.829   -108.772
 2011.500000      2.263     30.833   -108.799
 2011.502700      2.284     30.844   -108.855
 2011.505500      2.289     30.846   -108.871
 2011.508200      2.286     30.849   -108.879
 2011.510900      2.285     30.850   -108.884
 2011.513700      2.285     30.850   -108.886
 2011.516400      2.286     30.851   -108.888
 2011.519100      2.276     30.863   -108.932
 2011.521900      2.277     30.869   -108.955
 2011.524600      2.274     30.878   -108.977
 2011.527300      2.272     30.881   -108.986
 2011.530100      2.271     30.887   -109.010
 2011.532800      2.271     30.888   -109.015
 2011.535500      2.265     30.892   -109.034
 2011.538300      2.248     30.907   -109.074
 2011.541000      2.238     30.925   -109.116
 2011.543700      2.233     30.930   -109.134
 2011.546400      2.231     30.933   -109.142
 2011.549200      2.232     30.952   -109.191
 2011.551900      2.237     30.968   -109.247
 2011.554600      2.253     30.977   -109.300
 2011.557400      2.269     30.979   -109.332
 2011.560100      2.272     30.978   -109.339
 2011.562800      2.272     30.979   -109.340
 2011.565600      2.273     30.980   -109.342
 2011.568300      2.273     30.980   -109.343
 2011.571000      2.273     30.981   -109.345
 2011.573800      2.273     30.982   -109.346
 2011.576500      2.273     30.982   -109.348
 2011.579200      2.273     30.983   -109.351
 2011.582000      2.273     30.984   -109.354
 2011.584700      2.275     30.985   -109.361
 2011.587400      2.276     30.986   -109.367
 2011.590200      2.278     30.987   -109.376
 2011.592900      2.281     30.988   -109.382
 2011.595600      2.284     30.988   -109.388
 2011.598400      2.289     30.989   -109.398
 2011.601100      2.295     30.989   -109.409
 2011.603800      2.299     30.990   -109.420
 2011.606600      2.302     30.992   -109.427
 2011.609300      2.302     30.992   -109.428
 2011.612000      2.302     30.998   -109.442
 2011.614800      2.301     31.001   -109.454
 2011.617500      2.302     31.002   -109.458
 2011.620200      2.304     31.002   -109.463
 2011.623000      2.305     31.003   -109.466
 2011.625700      2.303     31.005   -109.475
 2011.628400      2.296     31.045   -109.590
 2011.631100      2.302     31.064   -109.654
 2011.633900      2.315     31.119   -109.819
 2011.636600      2.325     31.121   -109.848
 2011.639300      2.326     31.169   -109.998
 2011.642100      2.337     31.190   -110.065
 2011.644800      2.354     31.211   -110.150
 2011.647500      2.360     31.216   -110.172
 2011.650300      2.355     31.224   -110.194
 2011.653000      2.355     31.231   -110.218
 2011.655700      2.345     31.264   -110.315
 2011.658500      2.346     31.282   -110.370
 2011.661200      2.345     31.286   -110.386
 2011.663900      2.346     31.287   -110.391
 2011.666700      2.339     31.294   -110.418
 2011.669400      2.338     31.314   -110.490
 2011.672100      2.339     31.317   -110.508
 2011.674900      2.337     31.318   -110.513
 2011.677600      2.334     31.321   -110.520
 2011.680300      2.335     31.323   -110.532
 2011.683100      2.344     31.328   -110.567
 2011.685800      2.346     31.334   -110.593
 2011.688500      2.355     31.336   -110.622
 2011.691300      2.353     31.364   -110.712
 2011.694000      2.358     31.404   -110.833
 2011.696700      2.366     31.429   -110.897
 2011.699500      2.369     31.438   -110.919
 2011.702200      2.375     31.449   -110.946
 2011.704900      2.377     31.455   -110.964
 2011.707700      2.379     31.462   -110.979
 2011.710400      2.382     31.464   -110.991
 2011.713100      2.382     31.465   -110.997
 2011.715800      2.380     31.466   -111.002
 2011.718600      2.380     31.467   -111.007
 2011.721300      2.381     31.467   -111.010
 2011.724000      2.383     31.467   -111.015
 2011.726800      2.383     31.471   -111.030
 2011.729500      2.381     31.482   -111.073
 2011.732200      2.380     31.493   -111.112
 2011.735000      2.382     31.497   -111.128
 2011.737700      2.382     31.498   -111.131
 2011.740400      2.383     31.498   -111.133
 2011.743200      2.384     31.498   -111.137
 2011.745900      2.382     31.501   -111.151
 2011.748600      2.383     31.505   -111.167
 2011.751400      2.384     31.513   -111.209
 2011.754100      2.387     31.516   -111.221
 2011.756800      2.394     31.544   -111.323
 2011.759600      2.391     31.558   -111.365
 2011.762300      2.393     31.583   -111.419
 2011.765000      2.393     31.591   -111.445
 2011.767800      2.394     31.595   -111.455
 2011.770500      2.394     31.596   -111.457
 2011.773200      2.408     31.599   -111.487
 2011.776000      2.424     31.602   -111.520
 2011.778700      2.426     31.615   -111.575
 2011.781400      2.428     31.630   -111.635
 2011.784200      2.430     31.638   -111.661
 2011.786900      2.430     31.640   -111.666
 2011.789600      2.428     31.647   -111.691
 2011.792300      2.433     31.673   -111.799
 2011.795100      2.436     31.685   -111.858
 2011.797800      2.441     31.693   -111.883
 2011.800500      2.444     31.700   -111.901
 2011.803300      2.447     31.701   -111.908
 2011.806000      2.447     31.702   -111.913
 2011.808700      2.448     31.702   -111.915
 2011.811500      2.448     31.702   -111.916
 2011.814200      2.449     31.702   -111.916
 2011.816900      2.449     31.702   -111.917
 2011.819700      2.449     31.703   -111.920
 2011.822400      2.450     31.712   -111.936
 2011.825100      2.449     31.726   -111.972
 2011.827900      2.448     31.737   -112.000
 2011.830600      2.448     31.741   -112.013
 2011.833300      2.450     31.772   -112.081
 2011.836100      2.448     31.783   -112.106
 2011.838800      2.442     31.812   -112.175
 2011.841500      2.441     31.825   -112.210
 2011.844300      2.427     31.845   -112.284
 2011.847000      2.451     31.901   -112.490
 2011.849700      2.457     31.907   -112.521
 2011.852500      2.458     31.914   -112.538
 2011.855200      2.456     31.923   -112.560
 2011.857900      2.451     31.934   -112.587
 2011.860700      2.446     31.945   -112.612
 2011.863400      2.434     31.958   -112.650
 2011.866100      2.427     31.975   -112.692
 2011.868900      2.424     31.987   -112.741
 2011.871600      2.423     31.992   -112.759
 2011.874300      2.424     31.994   -112.767
 2011.877000      2.424     31.994   -112.770
 2011.879800      2.427     31.996   -112.782
 2011.882500      2.429     31.996   -112.788
 2011.885200      2.430     31.997   -112.791
 2011.888000      2.430     31.997   -112.794
 2011.890700      2.430     31.998   -112.795
 2011.893400      2.426     32.003   -112.817
 2011.896200      2.425     32.009   -112.842
 2011.898900      2.420     32.017   -112.882
 2011.901600      2.422     32.021   -112.905
 2011.904400      2.423     32.022   -112.910
 2011.907100      2.422     32.022   -112.914
 2011.909800      2.421     32.023   -112.918
 2011.912600      2.420     32.024   -112.922
 2011.915300      2.420     32.024   -112.925
 2011.918000      2.417     32.026   -112.932
 2011.920800      2.415     32.029   -112.941
 2011.923500      2.414     32.033   -112.951
 2011.926200      2.407     32.040   -112.968
 2011.929000      2.405     32.041   -112.972
 2011.931700      2.405     32.041   -112.975
 2011.934400      2.404     32.042   -112.979
 2011.937200      2.404     32.047   -113.002
 2011.939900      2.397     32.055   -113.032
 2011.942600      2.392     32.085   -113.127
 2011.945400      2.394     32.092   -113.150
 2011.948100      2.396     32.094   -113.159
 2011.950800      2.399     32.096   -113.166
 2011.953600      2.400     32.098   -113.174
 2011.956300      2.400     32.101   -113.186
 2011.959000      2.401     32.104   -113.196
 2011.961700      2.400     32.108   -113.213
 2011.964500      2.399     32.112   -113.233
 2011.967200      2.400     32.118   -113.259
 2011.969900      2.400     32.128   -113.298
 2011.972700      2.401     32.134   -113.314
 2011.975400      2.398     32.143   -113.335
 2011.978100      2.398     32.148   -113.350
 2011.980900      2.397     32.152   -113.365
 2011.983600      2.400     32.156   -113.378
 2011.986300      2.401     32.161   -113.391
 2011.989100      2.401     32.166   -113.404
 2011.991800      2.398     32.170   -113.417
 2011.994500      2.399     32.182   -113.454
 2011.997300      2.394     32.193   -113.487
 2012.000000      2.392     32.220   -113.559
 2012.002700      2.398     32.233   -113.608
 2012.005500      2.398     32.238   -113.625
 2012.008200      2.398     32.239   -113.630
 2012.010900      2.393     32.249   -113.657
 2012.013700      2.394     32.275   -113.742
 2012.016400      2.395     32.279   -113.757
 2012.019100      2.398     32.298   -113.821
 2012.021900      2.394     32.311   -113.860
 2012.024600      2.388     32.326   -113.899
 2012.027300      2.387     32.329   -113.912
 2012.030100      2.386     32.331   -113.918
 2012.032800      2.386     32.338   -113.940
 2012.035500      2.387     32.341   -113.950
 2012.038300      2.385     32.344   -113.958
 2012.041000      2.376     32.354   -113.989
 2012.043700      2.375     32.355   -113.994
 2012.046400      2.376     32.355   -113.995
 2012.049200      2.375     32.356   -113.998
 2012.051900      2.376     32.363   -114.022
 2012.054600      2.377     32.373   -114.052
 2012.057400      2.379     32.388   -114.090
 2012.060100      2.380     32.391   -114.099
 2012.062800      2.375     32.398   -114.116
 2012.065600      2.373     32.404   -114.130
 2012.068300      2.367     32.409   -114.148
 2012.071000      2.366     32.424   -114.185
 2012.073800      2.367     32.426   -114.195
 2012.076500      2.362     32.438   -114.226
 2012.079200      2.362     32.475   -114.312
 2012.082000      2.362     32.486   -114.345
 2012.084700      2.360     32.491   -114.358
 2012.087400      2.359     32.495   -114.370
 2012.090200      2.361     32.498   -114.386
 2012.092900      2.359     32.501   -114.398
 2012.095600      2.361     32.526   -114.491
 2012.098400      2.340     32.573   -114.639
 2012.101100      2.355     32.631   -114.827
 2012.103800      2.369     32.651   -114.920
 2012.106600      2.363     32.660   -114.955
 2012.109300      2.365     32.661   -114.963
 2012.112000      2.373     32.674   -115.021
 2012.114800      2.375     32.678   -115.042
 2012.117500      2.375     32.678   -115.046
 2012.120200      2.374     32.679   -115.051
 2012.123000      2.371     32.683   -115.063
 2012.125700      2.370     32.687   -115.077
 2012.128400      2.365     32.696   -115.106
 2012.131100      2.364     32.700   -115.116
 2012.133900      2.365     32.704   -115.123
 2012.136600      2.366     32.706   -115.131
 2012.139300      2.367     32.707   -115.134
 2012.142100      2.367     32.710   -115.142
 2012.144800      2.366     32.718   -115.158
 2012.147500      2.362     32.735   -115.199
 2012.150300      2.363     32.756   -115.250
 2012.153000      2.365     32.761   -115.270
 2012.155700      2.357     32.786   -115.346
 2012.158500      2.358     32.805   -115.404
 2012.161200      2.367     32.819   -115.442
 2012.163900      2.371     32.830   -115.481
 2012.166700      2.372     32.834   -115.492
 2012.169400      2.370     32.843   -115.519
 2012.172100      2.371     32.847   -115.529
 2012.174900      2.369     32.849   -115.536
 2012.177600      2.370     32.863   -115.578
 2012.180300      2.372     32.867   -115.594
 2012.183100      2.372     32.868   -115.596
 2012.185800      2.369     32.872   -115.611
 2012.188500      2.367     32.880   -115.645
 2012.191300      2.364     32.896   -115.699
 2012.194000      2.363     32.907   -115.730
 2012.196700      2.357     32.917   -115.755
 2012.199500      2.356     32.919   -115.761
 2012.202200      2.357     32.920   -115.765
 2012.204900      2.354     32.936   -115.807
 2012.207700      2.355     32.951   -115.864
 2012.210400      2.348     32.966   -115.904
 2012.213100      2.348     32.973   -115.928
 2012.215800      2.354     32.985   -115.985
 2012.218600      2.353     32.989   -116.007
 2012.221300      2.346     32.995   -116.028
 2012.224000      2.332     33.020   -116.095
 2012.226800      2.327     33.042   -116.155
 2012.229500      2.331     33.058   -116.198
 2012.232200      2.344     33.073   -116.247
 2012.235000      2.367     33.089   -116.327
 2012.237700      2.375     33.098   -116.360
 2012.240400      2.400     33.155   -116.525
 2012.243200      2.426     33.200   -116.677
 2012.245900      2.428     33.228   -116.787
 2012.248600      2.431     33.239   -116.840
 2012.251400      2.429     33.247   -116.869
 2012.254100      2.428     33.253   -116.889
 2012.256800      2.427     33.257   -116.902
 2012.259600      2.423     33.277   -116.967
 2012.262300      2.423     33.290   -117.004
